"id_item","est_dans_id_item","date_est_dans"
22045,30450,11-juil.-07
22046,30450,11-juil.-07
22047,30450,11-juil.-07
22048,30436,11-juil.-07
22049,30085,11-juil.-07
22050,30085,11-juil.-07
22051,30004,11-juil.-07
22052,30097,11-juil.-07
22053,30007,11-juil.-07
22054,30314,11-juil.-07
22055,30095,11-juil.-07
22056,30095,11-juil.-07
22057,30095,11-juil.-07
22058,30271,11-juil.-07
22059,30490,11-juil.-07
22060,30490,11-juil.-07
22061,30491,11-juil.-07
22062,30379,11-juil.-07
22063,30379,11-juil.-07
22064,30243,11-juil.-07
22065,30493,11-juil.-07
22066,30437,11-juil.-07
22067,30229,11-juil.-07
22068,30393,11-juil.-07
22069,30020,23-nov.-09
22070,30108,11-juil.-07
22071,30160,11-juil.-07
22072,30431,11-juil.-07
22073,30431,11-juil.-07
22074,30431,11-juil.-07
22075,30484,11-juil.-07
22076,30496,11-juil.-07
22077,30324,11-juil.-07
22078,30498,11-juil.-07
22079,30198,11-juil.-07
22080,30198,11-juil.-07
22081,30198,11-juil.-07
22082,30198,11-juil.-07
22083,30198,11-juil.-07
22084,30198,11-juil.-07
22085,30198,11-juil.-07
22087,30053,11-juil.-07
22088,30053,11-juil.-07
22089,30509,11-juil.-07
22092,30068,11-juil.-07
22093,30068,11-juil.-07
22094,30499,11-juil.-07
22095,30068,11-juil.-07
22096,30095,11-juil.-07
22097,30121,11-juil.-07
22098,30121,11-juil.-07
22099,30121,11-juil.-07
22100,30303,11-juil.-07
22101,30121,11-juil.-07
22102,30121,11-juil.-07
22103,30121,11-juil.-07
22104,30121,11-juil.-07
22105,30121,11-juil.-07
22106,30121,29-sept.-09
22107,30121,11-juil.-07
22108,30276,11-juil.-07
22109,30276,11-juil.-07
22110,30132,11-juil.-07
22111,30158,11-juil.-07
22112,30158,11-juil.-07
22113,30116,11-juil.-07
22114,30500,11-juil.-07
22115,30089,11-juil.-07
22116,30089,11-juil.-07
22117,30501,11-juil.-07
22118,30020,11-juil.-07
22119,30159,11-juil.-07
22120,30159,11-juil.-07
22121,30004,11-juil.-07
22122,30004,11-juil.-07
22123,30068,11-juil.-07
22124,30068,11-juil.-07
22125,30022,11-juil.-07
22126,30160,11-juil.-07
22127,30160,11-juil.-07
22128,30160,11-juil.-07
22129,30160,11-juil.-07
22130,30160,11-juil.-07
22131,30410,11-juil.-07
22132,30410,11-juil.-07
22133,30410,11-juil.-07
22134,30410,11-juil.-07
22135,30410,11-juil.-07
22136,30277,11-juil.-07
22137,30297,11-juil.-07
22138,30226,11-juil.-07
22139,30161,11-juil.-07
22140,30502,11-juil.-07
22141,30502,11-juil.-07
22142,30502,11-juil.-07
22143,30502,11-juil.-07
22144,30502,11-juil.-07
22145,30502,11-juil.-07
22146,30064,11-juil.-07
22147,30064,11-juil.-07
22148,30064,11-juil.-07
22149,30064,11-juil.-07
22150,30173,15-juin-09
22151,30173,15-juin-09
22152,30109,11-juil.-07
22153,30503,11-juil.-07
22154,30505,11-juil.-07
22155,30145,11-juil.-07
22156,30163,11-juil.-07
22157,30020,11-juil.-07
22158,30145,11-juil.-07
22160,30506,11-juil.-07
22161,30506,11-juil.-07
22162,30506,11-juil.-07
22163,30506,11-juil.-07
22164,30506,11-juil.-07
22165,30506,11-juil.-07
22166,30506,11-juil.-07
22167,30506,11-juil.-07
22168,30506,11-juil.-07
22169,30506,11-juil.-07
22170,30506,11-juil.-07
22171,30506,11-juil.-07
22172,30506,11-juil.-07
22173,30040,11-juil.-07
22174,30040,11-juil.-07
22175,30040,11-juil.-07
22176,30068,11-juil.-07
22177,30068,11-juil.-07
22178,30068,11-juil.-07
22179,30068,11-juil.-07
22180,30068,11-juil.-07
22181,30068,11-juil.-07
22182,30068,11-juil.-07
22183,30068,11-juil.-07
22184,30068,11-juil.-07
22185,30012,11-juil.-07
22187,30164,11-juil.-07
22188,30507,11-juil.-07
22189,30507,11-juil.-07
22190,30142,11-juil.-07
22191,30166,11-juil.-07
22192,30166,11-juil.-07
22193,30226,11-juil.-07
22194,30121,11-juil.-07
22196,30040,11-juil.-07
22197,30068,11-juil.-07
22198,30020,11-juil.-07
22199,30020,11-juil.-07
22200,30020,11-juil.-07
22201,30014,11-juil.-07
22202,30508,11-juil.-07
22203,30019,11-juil.-07
22204,30019,11-juil.-07
22205,30246,11-juil.-07
22206,30137,11-juil.-07
22207,30121,11-juil.-07
22208,30121,11-juil.-07
22209,30121,11-juil.-07
22210,30510,11-juil.-07
22211,30167,11-juil.-07
22212,30020,11-juil.-07
22213,30121,11-juil.-07
22214,30133,11-juil.-07
22215,30133,11-juil.-07
22216,30511,11-juil.-07
22217,30484,11-juil.-07
22218,30121,11-juil.-07
22219,30390,06-avr.-10
22220,30168,11-juil.-07
22221,30084,11-juil.-07
22222,30068,11-juil.-07
22224,30031,11-juil.-07
22225,30383,17-juil.-07
22227,30020,07-août-07
22228,30504,07-août-07
22229,30316,07-août-07
22230,30089,06-avr.-10
22232,30228,11-sept.-07
22233,30238,11-sept.-07
22234,30068,11-sept.-07
22236,30020,04-oct.-07
22238,30169,04-oct.-07
22239,30017,17-oct.-07
22240,30390,17-oct.-07
22241,30267,17-oct.-07
22242,30313,17-oct.-07
22243,30313,17-oct.-07
22247,30359,17-oct.-07
22248,30470,17-oct.-07
22249,30497,01-nov.-07
22250,30492,01-nov.-07
22251,30492,01-nov.-07
22252,30492,01-nov.-07
22253,30492,01-nov.-07
22254,30492,01-nov.-07
22255,30492,01-nov.-07
22256,30297,01-nov.-07
22257,30298,01-nov.-07
22259,30020,01-nov.-07
22260,30297,01-nov.-07
22263,30298,29-nov.-07
22264,30298,29-nov.-07
22265,30271,09-déc.-07
22266,30455,06-avr.-10
22267,30426,09-déc.-07
22268,30435,09-déc.-07
22269,30121,09-déc.-07
22270,30068,09-déc.-07
22272,30101,09-déc.-07
22273,30342,11-déc.-07
22274,30390,11-déc.-07
22275,30221,11-déc.-07
22276,30053,11-juil.-07
22277,30053,11-juil.-07
22278,30064,11-juil.-07
22279,30135,11-juil.-07
22280,30010,11-juil.-07
22281,30298,01-nov.-07
22282,30410,11-juil.-07
22283,30305,11-juil.-07
22284,30410,11-juil.-07
22285,30446,11-juil.-07
22286,30473,11-juil.-07
22287,30479,11-juil.-07
22288,30135,25-déc.-07
22289,30075,25-déc.-07
22290,30454,25-déc.-07
22291,30229,25-déc.-07
22293,30017,25-déc.-07
22294,30017,25-déc.-07
22295,30410,11-juil.-07
22296,30359,25-déc.-07
22297,30410,25-déc.-07
22298,30354,06-avr.-10
22299,30320,31-déc.-07
22300,30050,31-déc.-07
22301,30068,31-déc.-07
22302,30385,31-déc.-07
22303,30148,31-déc.-07
22304,30295,31-déc.-07
22305,30295,31-déc.-07
22306,30068,31-déc.-07
22307,30365,05-janv.-08
22308,30156,13-janv.-08
22309,30020,15-janv.-08
22310,30049,15-janv.-08
22311,30436,15-janv.-08
22312,30412,15-janv.-08
22313,30507,04-févr.-08
22314,30507,04-févr.-08
22315,30414,04-févr.-08
22316,30474,04-févr.-08
22317,30450,04-févr.-08
22318,30288,04-févr.-08
22319,30390,05-mars-08
22320,30416,05-mars-08
22321,30019,05-mars-08
22322,30019,05-mars-08
22323,30207,05-mars-08
22324,30208,05-mars-08
22325,30155,05-mars-08
22326,30108,05-mars-08
22327,30392,05-mars-08
22328,30048,05-mars-08
22329,30262,05-mars-08
22330,30030,05-mars-08
22331,30402,05-mars-08
22332,30324,05-mars-08
22333,30095,05-mars-08
22334,30494,05-mars-08
22336,30080,05-mars-08
22337,30031,05-mars-08
22338,30089,05-mars-08
22339,30348,05-mars-08
22340,30091,05-mars-08
22341,30234,05-mars-08
22342,30103,05-mars-08
22343,30388,05-mars-08
22344,30391,05-mars-08
22345,30359,05-mars-08
22346,30403,05-mars-08
22347,30116,05-mars-08
22348,30121,05-mars-08
22349,30127,05-mars-08
22350,30125,05-mars-08
22351,30505,05-mars-08
22352,30435,05-mars-08
22353,30435,05-mars-08
22355,30382,05-mars-08
22356,30138,05-mars-08
22357,30138,05-mars-08
22358,30138,05-mars-08
22359,30395,05-mars-08
22360,30056,05-mars-08
22361,30453,05-mars-08
22362,30357,05-mars-08
22363,30410,05-mars-08
22364,30140,05-mars-08
22365,30012,05-mars-08
22366,30113,05-mars-08
22367,30461,05-mars-08
22368,30189,05-mars-08
22369,30240,06-avr.-10
22370,30089,05-mars-08
22371,30121,05-mars-08
22372,30053,11-mars-08
22373,30068,21-mars-08
22374,30497,23-mars-08
22375,30175,23-mars-08
22376,30397,03-mai-08
22377,30311,04-mai-08
22378,30020,04-mai-08
22379,30443,25-mai-08
22380,30384,25-mai-08
22381,30135,25-mai-08
22382,30329,25-mai-08
22383,30192,22-juin-08
22384,30192,22-juin-08
22385,30440,22-juin-08
22386,30268,22-juin-08
22387,30283,10-sept.-09
22388,30268,22-juin-08
22389,30183,22-juin-08
22390,30197,22-juin-08
22391,30283,22-juin-08
22392,30328,22-juin-08
22393,30328,22-juin-08
22394,30318,22-juin-08
22395,30418,22-juin-08
22396,30195,22-juin-08
22397,30470,22-juin-08
22398,30448,22-juin-08
22399,30470,22-juin-08
22400,30279,22-juin-08
22402,30311,14-juil.-08
22403,30465,14-juil.-08
22404,30328,14-juil.-08
22405,30068,14-juil.-08
22406,30068,14-juil.-08
22407,30171,06-août-08
22408,30007,06-août-08
22409,30137,06-août-08
22410,30498,06-août-08
22411,30002,22-août-08
22412,30025,03-sept.-08
22413,30497,03-sept.-08
22414,30229,03-sept.-08
22415,30254,03-sept.-08
22416,30068,30-sept.-08
22417,30068,30-sept.-08
22418,30020,27-nov.-08
22419,30253,06-janv.-09
22420,30414,26-janv.-09
22421,30121,26-janv.-09
22422,30121,27-janv.-09
22423,30178,27-janv.-09
22424,30202,28-janv.-09
22425,30505,12-févr.-09
22426,30505,12-févr.-09
22427,30202,22-févr.-09
22428,30271,24-avr.-09
22429,30193,24-avr.-09
22430,30465,24-avr.-09
22431,30343,24-avr.-09
22432,30254,24-avr.-09
22433,30451,24-avr.-09
22434,30068,24-avr.-09
22435,30222,15-juin-09
22436,30276,15-juin-09
22437,30172,15-juin-09
22438,30393,15-juin-09
22439,30370,15-juin-09
22440,30137,15-juin-09
22441,30007,21-juin-09
22442,30291,23-juil.-09
22443,30291,23-juil.-09
22444,30507,23-juil.-09
22445,30507,23-juil.-09
22446,30507,23-juil.-09
22447,30229,23-juil.-09
22448,30356,10-sept.-09
22449,30356,10-sept.-09
22450,30506,10-sept.-09
22451,30506,10-sept.-09
22452,30506,10-sept.-09
22453,30436,10-sept.-09
22454,30436,10-sept.-09
22455,30443,10-sept.-09
22456,30306,10-sept.-09
22457,30229,10-sept.-09
22458,30453,10-sept.-09
22459,30271,10-sept.-09
22460,30271,10-sept.-09
22461,30249,10-sept.-09
22462,30433,10-sept.-09
22463,30229,10-sept.-09
22464,30356,10-sept.-09
22465,30178,11-sept.-09
22466,30295,11-sept.-09
22467,30125,11-sept.-09
22468,30324,11-sept.-09
22469,30249,11-sept.-09
22470,30506,11-sept.-09
22471,30269,11-sept.-09
22472,30116,11-sept.-09
22473,30133,26-oct.-09
22474,30007,30-oct.-09
22475,30053,23-nov.-09
